iter	Passed	Remaining
4007	203778	813080
4008	203831	813038
4009	203880	812978
4010	203931	812930
4011	203983	812883
4012	204034	812832
4013	204084	812780
4014	204137	812736
4015	204190	812693
4016	204240	812642
4017	204295	812604
4018	204351	812574
4019	204408	812548
4020	204459	812498
4021	204509	812443
4022	204559	812391
4023	204609	812336
4024	204658	812279
4025	204706	812217
4026	204759	812173
4027	204811	812125
4028	204861	812073
4029	204914	812029
4030	204963	811973
4031	205011	811911
4032	205060	811851
4033	205109	811794
4034	205161	811748
4035	205209	811687
4036	205261	811638
4037	205308	811575
4038	205358	811518
4039	205408	811464
4040	205460	811419
4041	205513	811374
4042	205562	811317
4043	205611	811262
4044	205665	811223
4045	205714	811163
4046	205762	811102
4047	205812	811049
4048	205862	810993
4049	205913	810943
4050	205963	810888
4051	206016	810845
4052	206066	810793
4053	206114	810729
4054	206163	810672
4055	206211	810611
4056	206261	810557
4057	206310	810496
4058	206359	810439
4059	206409	810384
4060	206457	810324
4061	206506	810267
4062	206556	810212
4063	206605	810155
4064	206655	810100
4065	206704	810041
4066	206753	809982
4067	206801	809921
4068	206851	809866
4069	206904	809826
4070	206954	809770
4071	207006	809726
4072	207057	809675
4073	207108	809625
4074	207158	809571
4075	207208	809516
4076	207259	809467
4077	207311	809418
4078	207364	809376
4079	207416	809329
4080	207470	809291
4081	207523	809249
4082	207575	809205
4083	207626	809154
4084	207675	809096
4085	207727	809050
4086	207776	808991
4087	207827	808942
4088	207881	808904
4089	207932	808852
4090	207988	808822
4091	208039	808771
4092	208094	808735
4093	208145	808688
4094	208195	808632
4095	208246	808581
4096	208295	808523
4097	208344	808465
4098	208393	808408
4099	208444	808356
4100	208500	808326
4101	208549	808269
4102	208601	808222
4103	208649	808162
4104	208699	808106
4105	208748	808047
4106	208797	807989
4107	208849	807945
4108	208898	807886
4109	208948	807832
4110	208999	807783
4111	209048	807723
4112	209097	807665
4113	209146	807607
4114	209195	807550
4115	209245	807494
4116	209294	807438
4117	209345	807389
4118	209393	807328
4119	209443	807272
4120	209491	807212
4121	209540	807151
4122	209593	807108
4123	209642	807051
4124	209692	807000
4125	209740	806935
4126	209788	806874
4127	209842	806837
4128	209892	806781
4129	209945	806738
4130	209996	806690
4131	210053	806661
4132	210104	806613
4133	210156	806564
4134	210205	806507
4135	210254	806451
4136	210305	806399
4137	210353	806338
4138	210402	806281
4139	210461	806259
4140	210515	806222
4141	210567	806174
4142	210617	806123
4143	210665	806061
4144	210716	806010
4145	210764	805947
4146	210817	805903
4147	210871	805865
4148	210919	805803
4149	210967	805742
4150	211017	805687
4151	211067	805637
4152	211116	805578
4153	211166	805524
4154	211215	805465
4155	211265	805411
4156	211313	805351
4157	211362	805290
4158	211411	805235
4159	211462	805184
4160	211521	805163
4161	211571	805110
4162	211623	805062
4163	211671	805002
4164	211720	804944
4165	211771	804896
4166	211823	804849
4167	211876	804805
4168	211931	804772
4169	211982	804719
4170	212032	804665
4171	212082	804612
4172	212132	804558
4173	212184	804513
4174	212233	804452
4175	212286	804411
4176	212336	804355
4177	212385	804297
4178	212433	804237
4179	212484	804186
4180	212535	804138
4181	212584	804079
4182	212636	804032
4183	212684	803972
4184	212734	803917
4185	212782	803857
4186	212831	803798
4187	212883	803752
4188	212932	803692
4189	212983	803645
4190	213036	803601
4191	213089	803558
4192	213142	803516
4193	213193	803464
4194	213243	803410
4195	213291	803351
4196	213339	803290
4197	213393	803249
4198	213442	803193
4199	213493	803143
4200	213547	803103
4201	213606	803081
4202	213657	803034
4203	213708	802982
4204	213758	802929
4205	213807	802871
4206	213857	802817
4207	213908	802765
4208	213958	802713
4209	214008	802660
4210	214058	802603
4211	214106	802544
4212	214155	802484
4213	214205	802430
4214	214255	802376
4215	214303	802317
4216	214354	802265
4217	214403	802209
4218	214453	802155
4219	214507	802115
4220	214557	802061
4221	214606	802004
4222	214656	801950
4223	214706	801897
4224	214755	801838
4225	214803	801776
4226	214853	801724
4227	214904	801671
4228	214953	801614
4229	215001	801555
4230	215050	801496
4231	215099	801440
4232	215148	801380
4233	215196	801319
4234	215245	801263
4235	215294	801204
4236	215344	801149
4237	215394	801095
4238	215444	801041
4239	215496	800998
4240	215544	800935
4241	215594	800880
4242	215644	800828
4243	215694	800774
4244	215745	800722
4245	215794	800665
4246	215848	800626
4247	215900	800582
4248	215953	800536
4249	216005	800492
4250	216057	800443
4251	216107	800389
4252	216156	800331
4253	216205	800276
4254	216254	800219
4255	216303	800160
4256	216354	800111
4257	216405	800059
4258	216454	800001
4259	216502	799940
4260	216553	799890
4261	216606	799848
4262	216662	799816
4263	216716	799778
4264	216765	799720
4265	216814	799663
4266	216863	799603
4267	216914	799554
4268	216964	799501
4269	217014	799446
4270	217065	799397
4271	217114	799339
4272	217165	799288
4273	217213	799228
4274	217262	799168
4275	217314	799122
4276	217363	799065
4277	217413	799013
4278	217465	798965
4279	217517	798919
4280	217566	798861
4281	217616	798807
4282	217666	798754
4283	217715	798697
4284	217765	798642
4285	217818	798601
4286	217871	798557
4287	217920	798499
4288	217968	798437
4289	218017	798382
4290	218067	798327
4291	218121	798288
4292	218174	798246
4293	218227	798203
4294	218279	798156
4295	218329	798102
4296	218379	798047
4297	218438	798027
4298	218499	798012
4299	218549	797959
4300	218599	797906
4301	218649	797853
4302	218699	797798
4303	218747	797738
4304	218796	797681
4305	218847	797630
4306	218900	797586
4307	218948	797526
4308	218997	797469
4309	219046	797411
4310	219096	797358
4311	219146	797302
4312	219193	797239
4313	219242	797181
4314	219294	797134
4315	219343	797077
4316	219392	797018
4317	219439	796953
4318	219485	796887
4319	219534	796827
4320	219585	796778
4321	219640	796742
4322	219695	796707
4323	219752	796679
4324	219810	796654
4325	219860	796599
4326	219912	796555
4327	219964	796509
4328	220015	796455
4329	220064	796399
4330	220113	796342
4331	220161	796281
4332	220209	796221
4333	220260	796170
4334	220310	796116
4335	220360	796062
4336	220408	796003
4337	220457	795945
4338	220508	795894
4339	220562	795855
4340	220612	795799
4341	220661	795744
4342	220710	795686
4343	220764	795646
4344	220815	795595
4345	220862	795532
4346	220911	795475
4347	220962	795424
4348	221010	795364
4349	221060	795311
4350	221111	795260
4351	221159	795197
4352	221207	795137
4353	221256	795080
4354	221305	795024
4355	221357	794977
4356	221406	794919
4357	221455	794860
4358	221504	794802
4359	221552	794742
4360	221601	794686
4361	221650	794628
4362	221700	794574
4363	221753	794533
4364	221806	794489
4365	221861	794451
4366	221913	794404
4367	221963	794354
4368	222013	794300
4369	222063	794245
4370	222111	794184
4371	222160	794126
4372	222213	794082
4373	222264	794034
4374	222313	793976
4375	222361	793916
4376	222409	793856
4377	222458	793796
4378	222506	793737
4379	222555	793679
4380	222604	793623
4381	222655	793573
4382	222705	793516
4383	222760	793482
4384	222814	793442
4385	222868	793402
4386	222918	793349
4387	222968	793296
4388	223017	793239
4389	223065	793179
4390	223114	793120
4391	223164	793066
4392	223216	793020
4393	223267	792971
4394	223317	792916
4395	223366	792860
4396	223414	792798
4397	223463	792741
4398	223518	792705
4399	223573	792668
4400	223622	792612
4401	223673	792562
4402	223727	792521
4403	223776	792466
4404	223826	792412
4405	223877	792362
4406	223928	792313
4407	223981	792267
4408	224031	792214
4409	224080	792156
4410	224128	792097
4411	224176	792036
4412	224225	791979
4413	224275	791924
4414	224326	791875
4415	224374	791815
4416	224424	791762
4417	224475	791708
4418	224523	791651
4419	224573	791594
4420	224621	791534
4421	224673	791488
4422	224724	791438
4423	224773	791383
4424	224823	791326
4425	224871	791266
4426	224921	791214
4427	224971	791160
4428	225019	791100
4429	225067	791037
4430	225116	790980
4431	225168	790935
4432	225218	790881
4433	225266	790820
4434	225315	790765
4435	225363	790704
4436	225411	790642
4437	225460	790585
4438	225509	790526
4439	225558	790471
4440	225606	790410
4441	225655	790352
4442	225707	790306
4443	225757	790251
4444	225811	790213
4445	225864	790170
4446	225923	790146
4447	225974	790097
4448	226021	790032
4449	226072	789982
4450	226121	789925
4451	226172	789878
4452	226221	789819
4453	226270	789760
4454	226318	789700
4455	226365	789638
4456	226415	789585
4457	226463	789524
4458	226514	789473
4459	226567	789431
4460	226618	789378
4461	226669	789330
4462	226719	789275
4463	226766	789213
4464	226816	789159
4465	226864	789098
4466	226916	789051
4467	226964	788992
4468	227015	788941
4469	227063	788881
4470	227112	788823
4471	227161	788765
4472	227210	788708
4473	227260	788656
4474	227310	788602
4475	227359	788546
4476	227409	788492
4477	227460	788442
4478	227510	788387
4479	227559	788330
4480	227611	788283
4481	227660	788227
4482	227712	788179
4483	227760	788120
4484	227809	788062
4485	227857	788002
4486	227907	787950
4487	227955	787889
4488	228005	787833
4489	228053	787773
4490	228104	787725
4491	228152	787664
4492	228201	787607
4493	228251	787553
4494	228300	787495
4495	228347	787432
4496	228397	787380
4497	228447	787326
4498	228497	787271
4499	228546	787214
4500	228594	787155
4501	228642	787095
4502	228692	787043
4503	228743	786992
4504	228792	786934
4505	228842	786881
4506	228894	786833
4507	228947	786791
4508	229001	786751
4509	229049	786689
4510	229100	786640
4511	229151	786590
4512	229202	786539
4513	229250	786481
4514	229300	786425
4515	229348	786366
4516	229403	786332
4517	229452	786274
4518	229502	786218
4519	229555	786176
4520	229609	786136
4521	229659	786082
4522	229708	786027
4523	229756	785965
4524	229805	785907
4525	229853	785848
4526	229902	785792
4527	229954	785744
4528	230003	785687
4529	230051	785628
4530	230102	785577
4531	230149	785516
4532	230198	785458
4533	230246	785395
4534	230296	785342
4535	230344	785284
4536	230393	785228
4537	230442	785170
4538	230491	785113
4539	230540	785056
4540	230590	785002
4541	230639	784944
4542	230688	784888
4543	230739	784838
4544	230787	784780
4545	230835	784719
4546	230884	784663
4547	230934	784610
4548	230982	784549
4549	231034	784500
4550	231084	784447
4551	231133	784390
4552	231181	784332
4553	231229	784271
4554	231285	784236
4555	231336	784187
4556	231386	784134
4557	231438	784086
4558	231486	784029
4559	231539	783986
4560	231587	783925
4561	231636	783868
4562	231685	783810
4563	231735	783758
4564	231786	783708
4565	231836	783653
4566	231886	783599
4567	231940	783560
4568	231994	783522
4569	232050	783487
4570	232101	783436
4571	232151	783383
4572	232199	783325
4573	232248	783268
4574	232298	783213
4575	232347	783155
4576	232394	783094
4577	232443	783037
4578	232493	782983
4579	232546	782940
4580	232598	782894
4581	232647	782837
4582	232695	782776
4583	232749	782735
4584	232798	782678
4585	232845	782615
4586	232897	782569
4587	232947	782516
4588	232997	782463
4589	233046	782407
4590	233094	782347
4591	233142	782285
4592	233191	782230
4593	233243	782183
4594	233292	782126
4595	233340	782066
4596	233388	782005
4597	233436	781944
4598	233488	781898
4599	233536	781840
4600	233585	781784
4601	233634	781726
4602	233683	781670
4603	233734	781619
4604	233782	781559
4605	233831	781502
4606	233879	781444
4607	233931	781394
4608	233983	781348
4609	234030	781286
4610	234077	781222
4611	234123	781157
4612	234171	781097
4613	234221	781041
4614	234269	780983
4615	234317	780921
4616	234369	780877
4617	234418	780819
4618	234467	780764
4619	234515	780703
4620	234564	780646
4621	234613	780588
4622	234661	780530
4623	234713	780483
4624	234762	780427
4625	234810	780367
4626	234858	780307
4627	234905	780245
4628	234959	780203
4629	235012	780161
4630	235065	780118
4631	235120	780079
4632	235170	780026
4633	235220	779973
4634	235270	779919
4635	235320	779865
4636	235373	779823
4637	235426	779780
4638	235477	779730
4639	235531	779689
4640	235587	779656
4641	235636	779601
4642	235685	779542
4643	235734	779487
4644	235782	779426
4645	235835	779385
4646	235884	779328
4647	235936	779281
4648	235984	779221
4649	236032	779160
4650	236080	779100
4651	236127	779038
4652	236175	778978
4653	236224	778922
4654	236271	778859
4655	236319	778798
4656	236366	778735
4657	236415	778678
4658	236466	778627
4659	236513	778566
4660	236562	778509
4661	236610	778451
4662	236659	778394
4663	236709	778338
4664	236758	778284
4665	236808	778228
4666	236857	778174
4667	236905	778114
4668	236956	778064
4669	237005	778006
4670	237052	777944
4671	237100	777885
4672	237151	777834
4673	237200	777779
4674	237248	777719
4675	237299	777668
4676	237349	777616
4677	237399	777561
4678	237448	777506
4679	237498	777451
4680	237546	777391
4681	237593	777328
4682	237641	777268
4683	237690	777213
4684	237740	777158
4685	237791	777111
4686	237840	777055
4687	237889	776998
4688	237942	776954
4689	237991	776897
4690	238041	776844
4691	238092	776794
4692	238145	776750
4693	238199	776709
4694	238248	776655
4695	238298	776602
4696	238347	776543
4697	238395	776486
4698	238444	776428
4699	238493	776371
4700	238543	776320
4701	238600	776287
4702	238648	776227
4703	238696	776170
4704	238746	776115
4705	238799	776071
4706	238848	776015
4707	238896	775958
4708	238947	775908
4709	238995	775848
4710	239043	775787
4711	239094	775737
4712	239146	775690
4713	239194	775632
4714	239245	775581
4715	239297	775535
4716	239347	775481
4717	239395	775422
4718	239444	775365
4719	239494	775311
4720	239543	775255
4721	239591	775197
4722	239640	775138
4723	239688	775081
4724	239737	775025
4725	239788	774974
4726	239836	774916
4727	239886	774862
4728	239937	774810
4729	239985	774752
4730	240034	774695
4731	240083	774639
4732	240132	774581
4733	240178	774518
4734	240226	774459
4735	240277	774408
4736	240325	774348
4737	240373	774290
4738	240422	774231
4739	240470	774174
4740	240520	774118
4741	240569	774062
4742	240619	774010
4743	240668	773954
4744	240717	773896
4745	240766	773841
4746	240816	773787
4747	240867	773738
4748	240916	773681
4749	240967	773632
4750	241015	773573
4751	241064	773516
4752	241111	773455
4753	241165	773412
4754	241220	773377
4755	241273	773334
4756	241322	773278
4757	241372	773225
4758	241421	773169
4759	241470	773109
4760	241519	773054
4761	241572	773013
4762	241622	772958
4763	241671	772901
4764	241723	772854
4765	241776	772811
4766	241823	772750
4767	241871	772689
4768	241920	772633
4769	241968	772575
4770	242019	772523
4771	242068	772468
4772	242117	772411
4773	242166	772354
4774	242215	772299
4775	242263	772241
4776	242315	772192
4777	242364	772137
4778	242412	772078
4779	242463	772028
4780	242511	771970
4781	242560	771912
4782	242608	771851
4783	242655	771789
4784	242706	771742
4785	242758	771692
4786	242808	771639
4787	242858	771587
4788	242906	771528
4789	242957	771478
4790	243015	771450
4791	243073	771422
4792	243123	771371
4793	243179	771336
4794	243233	771294
4795	243282	771240
4796	243331	771182
4797	243379	771124
4798	243429	771070
4799	243480	771020
4800	243531	770972
4801	243580	770915
4802	243628	770855
4803	243677	770801
4804	243730	770755
4805	243781	770706
4806	243829	770648
4807	243878	770592
4808	243929	770541
4809	243978	770486
4810	244028	770430
4811	244077	770374
4812	244124	770313
4813	244175	770263
4814	244228	770220
4815	244283	770181
4816	244336	770140
4817	244385	770084
4818	244434	770026
4819	244483	769971
4820	244534	769919
4821	244587	769878
4822	244636	769819
4823	244688	769775
4824	244737	769718
4825	244786	769663
4826	244836	769607
4827	244884	769548
4828	244936	769501
4829	244984	769444
4830	245033	769389
4831	245081	769327
4832	245128	769266
4833	245178	769212
4834	245226	769152
4835	245277	769105
4836	245327	769050
4837	245376	768995
4838	245427	768945
4839	245476	768889
4840	245524	768828
4841	245573	768772
4842	245621	768714
4843	245671	768662
4844	245723	768615
4845	245773	768561
4846	245822	768505
4847	245871	768449
4848	245920	768395
4849	245969	768338
4850	246017	768279
4851	246067	768225
4852	246115	768167
4853	246167	768118
4854	246215	768061
4855	246263	768001
4856	246311	767941
4857	246359	767882
4858	246408	767825
4859	246456	767768
4860	246506	767713
4861	246554	767656
4862	246603	767599
4863	246652	767542
4864	246700	767483
4865	246750	767431
4866	246800	767379
4867	246851	767328
4868	246902	767278
4869	246953	767228
4870	247001	767171
4871	247051	767118
4872	247102	767067
4873	247153	767018
4874	247206	766972
4875	247256	766922
4876	247308	766875
4877	247361	766831
4878	247415	766790
4879	247466	766739
4880	247516	766688
4881	247571	766650
4882	247624	766608
4883	247674	766552
4884	247724	766500
4885	247774	766448
4886	247824	766394
4887	247873	766338
4888	247922	766282
4889	247973	766232
4890	248022	766177
4891	248071	766120
4892	248120	766064
4893	248168	766005
4894	248217	765949
4895	248266	765894
4896	248314	765836
4897	248365	765784
4898	248413	765726
4899	248461	765666
4900	248509	765607
4901	248557	765548
4902	248608	765498
4903	248656	765441
4904	248705	765385
4905	248753	765324
4906	248805	765278
4907	248855	765225
4908	248902	765164
4909	248953	765113
4910	249003	765059
4911	249051	765001
4912	249102	764953
4913	249150	764892
4914	249199	764836
4915	249248	764782
4916	249298	764726
4917	249347	764672
4918	249397	764618
4919	249448	764569
4920	249498	764516
4921	249545	764455
4922	249595	764402
4923	249642	764340
4924	249691	764283
4925	249740	764227
4926	249791	764178
4927	249841	764125
4928	249889	764065
4929	249937	764006
4930	249987	763954
4931	250036	763899
4932	250088	763851
4933	250136	763793
4934	250186	763741
4935	250235	763685
4936	250283	763625
4937	250333	763571
4938	250385	763527
4939	250443	763498
4940	250497	763458
4941	250555	763428
4942	250604	763374
4943	250652	763313
4944	250699	763253
4945	250748	763197
4946	250800	763150
4947	250850	763095
4948	250899	763040
4949	250953	762998
4950	251003	762946
4951	251052	762892
4952	251105	762847
4953	251154	762791
4954	251203	762736
4955	251250	762675
4956	251301	762623
4957	251349	762565
4958	251398	762508
4959	251445	762447
4960	251492	762387
4961	251544	762340
4962	251595	762288
4963	251647	762241
4964	251695	762183
4965	251745	762129
4966	251796	762080
4967	251845	762024
4968	251895	761972
4969	251944	761917
4970	251997	761871
4971	252045	761814
4972	252094	761759
4973	252143	761703
4974	252192	761645
4975	252241	761591
4976	252290	761536
4977	252340	761481
4978	252391	761433
4979	252440	761377
4980	252490	761323
4981	252539	761268
4982	252588	761211
4983	252637	761155
4984	252685	761096
4985	252736	761047
4986	252784	760989
4987	252837	760944
4988	252885	760887
4989	252933	760827
4990	252985	760782
4991	253035	760728
4992	253084	760672
4993	253133	760617
4994	253181	760559
4995	253231	760506
4996	253278	760444
4997	253328	760391
4998	253378	760336
4999	253432	760298
5000	253487	760259
5001	253548	760239
5002	253599	760190
5003	253646	760128
5004	253696	760077
5005	253747	760024
5006	253797	759971
5007	253847	759921
5008	253897	759868
5009	253950	759822
5010	253998	759765
5011	254047	759710
5012	254096	759652
5013	254144	759595
5014	254195	759544
5015	254244	759489
5016	254292	759429
5017	254339	759370
5018	254388	759312
5019	254437	759257
5020	254486	759201
5021	254534	759142
5022	254583	759087
5023	254632	759032
5024	254683	758983
5025	254734	758931
5026	254782	758874
5027	254837	758836
5028	254887	758782
5029	254938	758734
5030	254991	758689
5031	255040	758634
5032	255089	758577
5033	255136	758517
5034	255186	758463
5035	255235	758409
5036	255282	758346
5037	255333	758297
5038	255381	758239
5039	255434	758194
5040	255482	758135
5041	255530	758078
5042	255578	758018
5043	255626	757960
5044	255677	757909
5045	255726	757855
5046	255776	757802
5047	255826	757750
5048	255875	757693
5049	255927	757646
5050	255976	757591
5051	256023	757529
5052	256073	757477
5053	256122	757420
5054	256170	757362
5055	256218	757304
5056	256266	757246
5057	256316	757193
5058	256364	757134
5059	256416	757088
5060	256465	757031
5061	256522	756999
5062	256579	756968
5063	256633	756926
5064	256681	756869
5065	256730	756813
5066	256782	756764
5067	256832	756712
5068	256880	756655
5069	256928	756596
5070	256977	756540
5071	257025	756482
5072	257074	756427
5073	257123	756371
5074	257171	756311
5075	257220	756257
5076	257270	756204
5077	257318	756145
5078	257367	756090
5079	257418	756039
5080	257466	755982
5081	257516	755927
5082	257564	755871
5083	257614	755817
5084	257662	755758
5085	257713	755708
5086	257764	755660
5087	257814	755607
5088	257863	755550
5089	257912	755495
5090	257961	755439
5091	258010	755383
5092	258057	755324
5093	258106	755267
5094	258155	755212
5095	258204	755156
5096	258254	755105
5097	258304	755051
5098	258354	754997
5099	258401	754938
5100	258450	754881
5101	258497	754821
5102	258546	754766
5103	258598	754717
5104	258649	754667
5105	258698	754614
5106	258749	754563
5107	258800	754514
5108	258852	754468
5109	258900	754410
5110	258949	754354
5111	259001	754305
5112	259051	754255
5113	259100	754197
5114	259147	754137
5115	259203	754101
5116	259253	754048
5117	259302	753992
5118	259351	753938
5119	259399	753880
5120	259447	753822
5121	259496	753764
5122	259552	753731
5123	259607	753691
5124	259661	753650
5125	259713	753603
5126	259763	753551
5127	259811	753494
5128	259860	753437
5129	259909	753383
5130	259958	753326
5131	260007	753273
5132	260057	753219
5133	260106	753164
5134	260155	753109
5135	260205	753055
5136	260254	752999
5137	260304	752948
5138	260354	752895
5139	260401	752832
5140	260450	752777
5141	260500	752726
5142	260550	752672
5143	260598	752615
5144	260646	752557
5145	260696	752503
5146	260745	752447
5147	260794	752393
5148	260843	752339
5149	260892	752281
5150	260940	752224
5151	260992	752177
5152	261042	752123
5153	261090	752066
5154	261138	752008
5155	261189	751958
5156	261240	751908
5157	261290	751854
5158	261336	751793
5159	261385	751737
5160	261434	751679
5161	261483	751625
5162	261531	751568
5163	261580	751510
5164	261628	751453
5165	261676	751396
5166	261726	751344
5167	261774	751284
5168	261826	751238
5169	261875	751182
5170	261926	751131
5171	261976	751080
5172	262025	751026
5173	262073	750966
5174	262121	750909
5175	262173	750860
5176	262222	750805
5177	262270	750747
5178	262319	750691
5179	262367	750635
5180	262416	750578
5181	262469	750534
5182	262522	750490
5183	262580	750460
5184	262634	750420
5185	262693	750395
5186	262746	750350
5187	262796	750295
5188	262845	750241
5189	262894	750186
5190	262943	750130
5191	262994	750082
5192	263045	750030
5193	263094	749976
5194	263142	749916
5195	263191	749862
5196	263240	749806
5197	263291	749757
5198	263344	749713
5199	263395	749662
5200	263445	749610
5201	263494	749554
5202	263542	749497
5203	263590	749440
5204	263640	749387
5205	263690	749335
5206	263738	749276
5207	263787	749221
5208	263838	749170
5209	263890	749124
5210	263940	749070
5211	263990	749018
5212	264038	748962
5213	264087	748904
5214	264139	748860
5215	264189	748806
5216	264237	748747
5217	264284	748688
5218	264335	748637
5219	264383	748580
5220	264432	748525
5221	264480	748466
5222	264528	748409
5223	264577	748352
5224	264625	748296
5225	264675	748241
5226	264724	748188
5227	264774	748134
5228	264825	748086
5229	264874	748029
5230	264923	747974
5231	264971	747916
5232	265022	747866
5233	265071	747810
5234	265123	747763
5235	265171	747707
5236	265221	747653
5237	265269	747597
5238	265317	747538
5239	265365	747480
5240	265413	747422
5241	265461	747363
5242	265511	747311
5243	265564	747267
5244	265616	747219
5245	265665	747164
5246	265719	747124
5247	265773	747081
5248	265826	747039
5249	265875	746984
5250	265924	746928
5251	265976	746881
5252	266025	746826
5253	266072	746766
5254	266122	746713
5255	266171	746656
5256	266221	746605
5257	266269	746546
5258	266318	746492
5259	266370	746445
5260	266420	746393
5261	266471	746342
5262	266520	746286
5263	266573	746244
5264	266626	746198
5265	266677	746148
5266	266727	746098
5267	266781	746056
5268	266833	746008
5269	266880	745949
5270	266928	745890
5271	266978	745838
5272	267027	745781
5273	267078	745734
5274	267129	745682
5275	267177	745626
5276	267224	745564
5277	267272	745505
5278	267322	745454
5279	267370	745395
5280	267420	745345
5281	267468	745286
5282	267517	745231
5283	267567	745179
5284	267615	745121
5285	267665	745068
5286	267715	745016
5287	267763	744957
5288	267817	744915
5289	267868	744866
5290	267916	744808
5291	267964	744751
5292	268015	744700
5293	268065	744649
5294	268114	744593
5295	268164	744540
5296	268211	744481
5297	268259	744422
5298	268308	744367
5299	268356	744309
5300	268404	744252
5301	268451	744192
5302	268503	744144
5303	268560	744111
5304	268610	744058
5305	268659	744003
5306	268707	743944
5307	268761	743902
5308	268815	743863
5309	268870	743825
5310	268922	743777
5311	268974	743730
5312	269023	743674
5313	269072	743621
5314	269121	743565
5315	269169	743508
5316	269219	743454
5317	269270	743404
5318	269318	743346
5319	269366	743289
5320	269414	743232
5321	269462	743173
5322	269515	743129
5323	269562	743069
5324	269612	743017
5325	269671	742989
5326	269728	742957
5327	269778	742904
5328	269830	742857
5329	269880	742804
5330	269928	742747
5331	269982	742704
5332	270031	742649
5333	270079	742592
5334	270127	742533
5335	270175	742475
5336	270224	742422
5337	270277	742377
5338	270326	742322
5339	270381	742283
5340	270432	742233
5341	270481	742179
5342	270535	742136
5343	270587	742089
5344	270638	742042
5345	270689	741990
5346	270743	741950
5347	270797	741907
5348	270849	741861
5349	270898	741805
5350	270946	741748
5351	270999	741704
5352	271047	741646
5353	271096	741591
5354	271147	741540
5355	271195	741483
5356	271245	741431
5357	271294	741375
5358	271343	741320
5359	271391	741263
5360	271441	741211
5361	271495	741169
5362	271546	741119
5363	271594	741063
5364	271644	741008
5365	271692	740952
5366	271741	740896
5367	271792	740846
5368	271850	740817
5369	271904	740776
5370	271955	740726
5371	272006	740675
5372	272055	740621
5373	272103	740563
5374	272151	740505
5375	272200	740450
5376	272250	740397
5377	272298	740341
5378	272348	740287
5379	272395	740228
5380	272446	740178
5381	272495	740123
5382	272544	740066
5383	272591	740008
5384	272640	739951
5385	272689	739896
5386	272738	739840
5387	272788	739788
5388	272837	739733
5389	272883	739671
5390	272934	739621
5391	272984	739568
5392	273033	739515
5393	273082	739459
5394	273131	739405
5395	273182	739353
5396	273230	739297
5397	273283	739251
5398	273333	739198
5399	273380	739141
5400	273430	739088
5401	273480	739035
5402	273528	738978
5403	273577	738922
5404	273626	738867
5405	273676	738816
5406	273725	738761
5407	273773	738703
5408	273822	738648
5409	273873	738598
5410	273924	738547
5411	273972	738491
5412	274024	738442
5413	274072	738385
5414	274121	738331
5415	274170	738276
5416	274222	738227
5417	274275	738183
5418	274324	738128
5419	274373	738073
5420	274423	738023
5421	274475	737974
5422	274534	737946
5423	274586	737901
5424	274636	737848
5425	274685	737792
5426	274733	737734
5427	274785	737687
5428	274839	737647
5429	274894	737607
5430	274947	737564
5431	275000	737521
5432	275049	737465
5433	275099	737412
5434	275149	737359
5435	275197	737303
5436	275246	737246
5437	275294	737191
5438	275342	737133
5439	275393	737082
5440	275441	737023
5441	275491	736971
5442	275539	736915
5443	275589	736861
5444	275637	736805
5445	275685	736748
5446	275734	736693
5447	275784	736640
5448	275835	736589
5449	275885	736537
5450	275934	736482
5451	275983	736427
5452	276032	736372
5453	276081	736318
5454	276130	736264
5455	276179	736208
5456	276231	736161
5457	276280	736105
5458	276329	736051
5459	276377	735995
5460	276426	735938
5461	276474	735882
5462	276521	735822
5463	276570	735766
5464	276620	735715
5465	276668	735657
5466	276719	735606
5467	276767	735549
5468	276817	735497
5469	276868	735448
5470	276917	735393
5471	276969	735346
5472	277020	735297
5473	277068	735239
5474	277118	735185
5475	277165	735126
5476	277216	735075
5477	277263	735016
5478	277312	734960
5479	277361	734905
5480	277410	734850
5481	277458	734795
5482	277514	734756
5483	277565	734707
5484	277614	734652
5485	277663	734598
5486	277714	734548
5487	277763	734495
5488	277812	734440
5489	277863	734388
5490	277917	734346
5491	277972	734310
5492	278027	734270
5493	278081	734227
5494	278139	734197
5495	278193	734154
5496	278241	734096
5497	278294	734052
5498	278348	734013
5499	278400	733965
5500	278452	733919
5501	278504	733870
5502	278555	733820
5503	278606	733771
5504	278660	733730
5505	278708	733673
5506	278760	733624
5507	278809	733570
5508	278860	733520
5509	278906	733459
5510	278956	733405
5511	279007	733356
5512	279056	733301
5513	279104	733243
5514	279153	733188
5515	279203	733136
5516	279255	733091
5517	279304	733035
5518	279353	732981
5519	279403	732926
5520	279451	732870
5521	279502	732820
5522	279549	732761
5523	279602	732715
5524	279650	732660
5525	279700	732606
5526	279748	732549
5527	279796	732491
5528	279845	732437
5529	279894	732382
5530	279943	732326
5531	279996	732283
5532	280044	732226
5533	280093	732171
5534	280141	732114
5535	280192	732062
5536	280240	732005
5537	280288	731947
5538	280337	731893
5539	280387	731840
5540	280437	731789
5541	280494	731755
5542	280549	731715
5543	280597	731658
5544	280645	731600
5545	280698	731558
5546	280753	731519
5547	280810	731483
5548	280866	731446
5549	280923	731413
5550	280977	731370
5551	281035	731338
5552	281091	731302
5553	281141	731250
5554	281192	731202
5555	281242	731150
5556	281293	731099
5557	281343	731048
5558	281392	730992
5559	281441	730938
5560	281490	730883
